student_id,name,age,gender,score,phone,city,email,date_of_join,course,attendance,status,gpa,remarks,money_spent,event_time,address_raw,profile_json,email_valid,phone_valid,profile_json_parsed,hobbies,skills,family,devices,skills_python,skills_excel,skills_sql,skills_soft,family_siblings,family_income_father,family_income_mother,device_types,device_brands,device_years,addr_city,addr_district,addr_postal
221,Karen Smith,20,Female,85,,Sarahview,,1998-06-02 00:00:00,Python,100.0,pending,3.11,excellent,141.0,2023-01-24 03:23:46,UZ 100054 Tashkent Munozshire,"{hobbies:['approach', 'one']}",False,False,"{""hobbies"": [""approach"", ""one""]}",approach|one,,,,,,,,,,,,,,Tashkent,Munozshire,100054
222,Mr. Aaron Murphy ,22,Female,73,,North Scottmouth,,1982-05-12 00:00:00,Python,66.0,inactive,3.06,excellent,106.0,2023-07-12 00:00:00,"Apartment 27, South Lauren district, Tashkent, UZ, 100652",INVALID_JSON_DATA,False,False,,,,,,,,,,,,,,,,Tashkent,South Lauren district,100652
223,Juan Bailey,20,Unknown,77,,North Joshuachester,,1999-06-11 00:00:00,Data Science,85.0,active,3.7,excellent,251.0,1974-01-21 00:00:00,"New Jason 27-kv, dom 49, Tashkent","{'hobbies': ['open', 'full'], 'skills': {'tech': {'python': 5, 'excel': 3, 'sql': 1}, 'soft': ['suddenly', 'opportunity']}, 'family': {'siblings': 0, 'income': {'father': 671, 'mother': 230}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",False,False,"{""hobbies"": [""open"", ""full""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 1}, ""soft"": [""suddenly"", ""opportunity""]}, ""family"": {""siblings"": 0, ""income"": {""father"": 671, ""mother"": 230}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",open|full,"{""tech"": {""python"": 5, ""excel"": 3, ""sql"": 1}, ""soft"": [""suddenly"", ""opportunity""]}","{""siblings"": 0, ""income"": {""father"": 671, ""mother"": 230}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]",5.0,3.0,1.0,suddenly|opportunity,0.0,671.0,230.0,laptop|phone,HP|Xiaomi,2015|2022,Tashkent,New Jason,
224,Randy Diaz ,20,Female,87,,Butlerhaven,,1992-01-03 00:00:00,Data Science,100.0,pending,3.06,excellent,77.0,2008-12-04 12:38:00,"388 Jonathan Tunnel, Claytontown","{""hobbies"": [""bar"", ""improve""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 3}, ""soft"": [""point"", ""foot""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1469, ""mother"": 306}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",False,False,"{""hobbies"": [""bar"", ""improve""], ""skills"": {""tech"": {""python"": 3, ""excel"": 4, ""sql"": 3}, ""soft"": [""point"", ""foot""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1469, ""mother"": 306}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",bar|improve,"{""tech"": {""python"": 3, ""excel"": 4, ""sql"": 3}, ""soft"": [""point"", ""foot""]}","{""siblings"": 3, ""income"": {""father"": 1469, ""mother"": 306}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]",3.0,4.0,3.0,point|foot,3.0,1469.0,306.0,laptop|phone,Lenovo|Xiaomi,2015|2020,Claytontown,388 Jonathan Tunnel,
225,Unknown,18,Female,87,+19085916827,Daltonmouth,ismith@yahoo.com,2018-03-16 00:00:00,Python,100.0,pending,3.06,excellent,148.0,2005-08-24 00:00:00,"1104 Sanchez Locks Apt. 466, Jonesberg","{hobbies:['several', 'discuss']}",True,True,"{""hobbies"": [""several"", ""discuss""]}",several|discuss,,,,,,,,,,,,,,Jonesberg,1104 Sanchez Locks Apt. 466,
226,Brett Newman,20,Female,73,+13083149187,Port Michelle,,2023-04-25 06:52:07,Data Science,100.0,active,3.06,average,251.0,1986-01-05 00:00:00,UZ 100469 Tashkent Samanthaborough,"{hobbies:['listen', 'population']}",False,True,"{""hobbies"": [""listen"", ""population""]}",listen|population,,,,,,,,,,,,,,Tashkent,Samanthaborough,100469
227,Stacie Hawkins,18,Unknown,84,,Gregoryfurt,sarah04@davis.com,2023-11-02 02:28:03,Data Science,79.0,pending,3.7,excellent,292.0,2011-12-25 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['he', 'go'], 'skills': {'tech': {'python': 5, 'excel': 2, 'sql': 2}, 'soft': ['a', 'physical']}, 'family': {'siblings': 2, 'income': {'father': 563, 'mother': 739}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2024}]}",True,False,"{""hobbies"": [""he"", ""go""], ""skills"": {""tech"": {""python"": 5, ""excel"": 2, ""sql"": 2}, ""soft"": [""a"", ""physical""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 563, ""mother"": 739}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]}",he|go,"{""tech"": {""python"": 5, ""excel"": 2, ""sql"": 2}, ""soft"": [""a"", ""physical""]}","{""siblings"": 2, ""income"": {""father"": 563, ""mother"": 739}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2024}]",5.0,2.0,2.0,a|physical,2.0,563.0,739.0,laptop|phone,Lenovo|Xiaomi,2015|2024,,,
228,Ann Patterson,20,Female,90,,East Kristopherbury,,2013-12-10 04:01:20,Data Science,100.0,pending,3.06,average,95.0,1992-04-30 00:00:00,UZ 100020 Tashkent New Danaburgh,"{hobbies:['simply', 'someone']}",False,False,"{""hobbies"": [""simply"", ""someone""]}",simply|someone,,,,,,,,,,,,,,Tashkent,New Danaburgh,100020
229,Unknown,21,Male,90,+18355390341,New Michele,,2008-05-20 02:19:39,Python,100.0,inactive,3.06,good,259.0,1996-06-08 00:00:00,"Apartment 1, Webbburgh district, Tashkent, UZ, 100201","{""hobbies"": [""chance"", ""later""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 2}, ""soft"": [""dream"", ""summer""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 975, ""mother"": 1317}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}",False,True,"{""hobbies"": [""chance"", ""later""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 2}, ""soft"": [""dream"", ""summer""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 975, ""mother"": 1317}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}",chance|later,"{""tech"": {""python"": 5, ""excel"": 3, ""sql"": 2}, ""soft"": [""dream"", ""summer""]}","{""siblings"": 1, ""income"": {""father"": 975, ""mother"": 1317}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2019}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]",5.0,3.0,2.0,dream|summer,1.0,975.0,1317.0,laptop|phone,HP|Samsung,2019|2018,Tashkent,Webbburgh district,100201
230,Cesar Carr ,19,Unknown,70,,Port Alvin,,2022-01-08 06:25:49,Python,100.0,inactive,3.7,excellent,97.0,2014-12-04 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['goal', 'green'], 'skills': {'tech': {'python': 2, 'excel': 5, 'sql': 1}, 'soft': ['democratic', 'themselves']}, 'family': {'siblings': 5, 'income': {'father': 296, 'mother': 1311}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2018}]}",False,False,"{""hobbies"": [""goal"", ""green""], ""skills"": {""tech"": {""python"": 2, ""excel"": 5, ""sql"": 1}, ""soft"": [""democratic"", ""themselves""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 296, ""mother"": 1311}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]}",goal|green,"{""tech"": {""python"": 2, ""excel"": 5, ""sql"": 1}, ""soft"": [""democratic"", ""themselves""]}","{""siblings"": 5, ""income"": {""father"": 296, ""mother"": 1311}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2018}]",2.0,5.0,1.0,democratic|themselves,5.0,296.0,1311.0,laptop|phone,Dell|Samsung,2015|2018,,,
231,Unknown,22,Unknown,90,+15042438948,Espinozamouth,ewilliams@turner-rhodes.org,1995-08-18 00:00:00,Python,100.0,inactive,3.06,excellent,70.0,1980-02-12 00:00:00,"685 Tiffany Island Apt. 341, Adamhaven","{hobbies:['plan', 'write']}",True,True,"{""hobbies"": [""plan"", ""write""]}",plan|write,,,,,,,,,,,,,,Adamhaven,685 Tiffany Island Apt. 341,
232,Unknown,21,Unknown,90,+19475433841,Crystalmouth,,2024-12-12 01:37:12,Data Science,100.0,inactive,1.22,excellent,226.0,1982-03-18 22:20:00,"7335 Alex Parks Apt. 827, Gordontown","{'hobbies': ['television', 'guess'], 'skills': {'tech': {'python': 1, 'excel': 4, 'sql': 4}, 'soft': ['even', 'career']}, 'family': {'siblings': 5, 'income': {'father': 1142, 'mother': 1384}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2015}, {'type': 'phone', 'brand': 'Xiaomi', 'year': 2022}]}",False,True,"{""hobbies"": [""television"", ""guess""], ""skills"": {""tech"": {""python"": 1, ""excel"": 4, ""sql"": 4}, ""soft"": [""even"", ""career""]}, ""family"": {""siblings"": 5, ""income"": {""father"": 1142, ""mother"": 1384}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",television|guess,"{""tech"": {""python"": 1, ""excel"": 4, ""sql"": 4}, ""soft"": [""even"", ""career""]}","{""siblings"": 5, ""income"": {""father"": 1142, ""mother"": 1384}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]",1.0,4.0,4.0,even|career,5.0,1142.0,1384.0,laptop|phone,Dell|Xiaomi,2015|2022,Gordontown,7335 Alex Parks Apt. 827,
233,Shannon Floyd ,18,Female,90,+14624275971,South Heather,ytran@knapp.org,2014-02-28 00:00:00,Data Science,100.0,inactive,3.06,excellent,287.0,2001-06-14 22:43:00,"Port Bradleyfurt 3-kv, dom 15, Tashkent","{""hobbies"": [""parent"", ""might""], ""skills"": {""tech"": {""python"": 2, ""excel"": 4, ""sql"": 4}, ""soft"": [""part"", ""size""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 759, ""mother"": 1025}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",True,True,"{""hobbies"": [""parent"", ""might""], ""skills"": {""tech"": {""python"": 2, ""excel"": 4, ""sql"": 4}, ""soft"": [""part"", ""size""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 759, ""mother"": 1025}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",parent|might,"{""tech"": {""python"": 2, ""excel"": 4, ""sql"": 4}, ""soft"": [""part"", ""size""]}","{""siblings"": 2, ""income"": {""father"": 759, ""mother"": 1025}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]",2.0,4.0,4.0,part|size,2.0,759.0,1025.0,laptop|phone,Lenovo|Xiaomi,2021|2019,Tashkent,Port Bradleyfurt,
234,Kenneth Frye,19,Male,90,,North Juanborough,sydney04@keith-roberson.net,2021-01-27 00:00:00,Data Science,100.0,pending,1.08,excellent,141.0,2019-12-02 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['nothing', 'senior'], 'skills': {'tech': {'python': 5, 'excel': 5, 'sql': 3}, 'soft': ['area', 'standard']}, 'family': {'siblings': 2, 'income': {'father': 1191, 'mother': 1458}}, 'devices': [{'type': 'laptop', 'brand': 'Dell', 'year': 2021}, {'type': 'phone', 'brand': 'Samsung', 'year': 2023}]}",True,False,"{""hobbies"": [""nothing"", ""senior""], ""skills"": {""tech"": {""python"": 5, ""excel"": 5, ""sql"": 3}, ""soft"": [""area"", ""standard""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1191, ""mother"": 1458}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]}",nothing|senior,"{""tech"": {""python"": 5, ""excel"": 5, ""sql"": 3}, ""soft"": [""area"", ""standard""]}","{""siblings"": 2, ""income"": {""father"": 1191, ""mother"": 1458}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2023}]",5.0,5.0,3.0,area|standard,2.0,1191.0,1458.0,laptop|phone,Dell|Samsung,2021|2023,,,
235,Unknown,21,Female,90,+17882441970,North Tracy,patriciajones@hancock.com,2015-10-29 00:00:00,Data Science,100.0,active,3.06,excellent,72.0,2007-07-09 00:00:00,"BROKEN,ADDRESS,DATA,,,","{hobbies:['member', 'road']}",True,True,"{""hobbies"": [""member"", ""road""]}",member|road,,,,,,,,,,,,,,,,
236,Unknown,20,Male,87,+18150895710,Melindaport,,1991-10-25 21:50:00,Data Science,100.0,pending,3.7,good,154.0,1983-03-23 00:00:00,"2195 Hamilton Turnpike Apt. 662, Gutierrezchester","{""hobbies"": [""society"", ""kitchen""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 1}, ""soft"": [""trouble"", ""perform""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1255, ""mother"": 1029}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",False,True,"{""hobbies"": [""society"", ""kitchen""], ""skills"": {""tech"": {""python"": 1, ""excel"": 1, ""sql"": 1}, ""soft"": [""trouble"", ""perform""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1255, ""mother"": 1029}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]}",society|kitchen,"{""tech"": {""python"": 1, ""excel"": 1, ""sql"": 1}, ""soft"": [""trouble"", ""perform""]}","{""siblings"": 3, ""income"": {""father"": 1255, ""mother"": 1029}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2022}]",1.0,1.0,1.0,trouble|perform,3.0,1255.0,1029.0,laptop|phone,HP|Xiaomi,2020|2022,Gutierrezchester,2195 Hamilton Turnpike Apt. 662,
237,Leonard Reyes ,19,Unknown,64,+12574024229,South Lorrainetown,,1995-10-08 00:00:00,Data Science,100.0,active,3.06,excellent,277.0,1993-04-08 00:00:00,"BROKEN,ADDRESS,DATA,,,","{'hobbies': ['sense', 'create'], 'skills': {'tech': {'python': 4, 'excel': 5, 'sql': 2}, 'soft': ['talk', 'phone']}, 'family': {'siblings': 3, 'income': {'father': 1314, 'mother': 816}}, 'devices': [{'type': 'laptop', 'brand': 'Lenovo', 'year': 2020}, {'type': 'phone', 'brand': 'Apple', 'year': 2018}]}",False,True,"{""hobbies"": [""sense"", ""create""], ""skills"": {""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""talk"", ""phone""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 1314, ""mother"": 816}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]}",sense|create,"{""tech"": {""python"": 4, ""excel"": 5, ""sql"": 2}, ""soft"": [""talk"", ""phone""]}","{""siblings"": 3, ""income"": {""father"": 1314, ""mother"": 816}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2018}]",4.0,5.0,2.0,talk|phone,3.0,1314.0,816.0,laptop|phone,Lenovo|Apple,2020|2018,,,
238,Unknown,21,Male,90,+15334043317,Lake Ryanhaven,,1997-05-18 03:49:00,Data Science,100.0,inactive,3.7,excellent,123.0,1977-12-20 00:00:00,"Apartment 4, Riddleshire district, Tashkent, UZ, 100048","{'hobbies': ['hundred', 'music'], 'skills': {'tech': {'python': 1, 'excel': 3, 'sql': 1}, 'soft': ['live', 'garden']}, 'family': {'siblings': 3, 'income': {'father': 490, 'mother': 1088}}, 'devices': [{'type': 'laptop', 'brand': 'HP', 'year': 2015}, {'type': 'phone', 'brand': 'Samsung', 'year': 2019}]}",False,True,"{""hobbies"": [""hundred"", ""music""], ""skills"": {""tech"": {""python"": 1, ""excel"": 3, ""sql"": 1}, ""soft"": [""live"", ""garden""]}, ""family"": {""siblings"": 3, ""income"": {""father"": 490, ""mother"": 1088}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]}",hundred|music,"{""tech"": {""python"": 1, ""excel"": 3, ""sql"": 1}, ""soft"": [""live"", ""garden""]}","{""siblings"": 3, ""income"": {""father"": 490, ""mother"": 1088}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Samsung"", ""year"": 2019}]",1.0,3.0,1.0,live|garden,3.0,490.0,1088.0,laptop|phone,HP|Samsung,2015|2019,Tashkent,Riddleshire district,100048
239,Daniel King,20,Female,87,+12014518492,Russellmouth,,2022-03-30 16:59:53,Python,100.0,inactive,0.0,excellent,174.0,1981-10-05 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""cold"", ""deep""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 5}, ""soft"": [""term"", ""light""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1398, ""mother"": 576}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]}",False,True,"{""hobbies"": [""cold"", ""deep""], ""skills"": {""tech"": {""python"": 4, ""excel"": 3, ""sql"": 5}, ""soft"": [""term"", ""light""]}, ""family"": {""siblings"": 1, ""income"": {""father"": 1398, ""mother"": 576}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]}",cold|deep,"{""tech"": {""python"": 4, ""excel"": 3, ""sql"": 5}, ""soft"": [""term"", ""light""]}","{""siblings"": 1, ""income"": {""father"": 1398, ""mother"": 576}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2015}, {""type"": ""phone"", ""brand"": ""Apple"", ""year"": 2023}]",4.0,3.0,5.0,term|light,1.0,1398.0,576.0,laptop|phone,HP|Apple,2015|2023,,,
240,Claire Smith,20,Unknown,62,,Leebury,,2003-10-17 10:01:07,Data Science,100.0,active,0.0,excellent,250.0,2009-12-28 21:57:36,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""close"", ""ground""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 1}, ""soft"": [""life"", ""only""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1231, ""mother"": 1351}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",False,False,"{""hobbies"": [""close"", ""ground""], ""skills"": {""tech"": {""python"": 4, ""excel"": 1, ""sql"": 1}, ""soft"": [""life"", ""only""]}, ""family"": {""siblings"": 4, ""income"": {""father"": 1231, ""mother"": 1351}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]}",close|ground,"{""tech"": {""python"": 4, ""excel"": 1, ""sql"": 1}, ""soft"": [""life"", ""only""]}","{""siblings"": 4, ""income"": {""father"": 1231, ""mother"": 1351}}","[{""type"": ""laptop"", ""brand"": ""Lenovo"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2019}]",4.0,1.0,1.0,life|only,4.0,1231.0,1351.0,laptop|phone,Lenovo|Xiaomi,2021|2019,,,
241,David Grimes ,20,Male,65,+13824745618,East Nancymouth,ckoch@gmail.com,2021-01-27 02:43:16,Data Science,100.0,active,3.11,good,120.0,2023-03-29 02:45:11,"Apartment 24, East Pamelafurt district, Tashkent, UZ, 100917","{""hobbies"": [""mean"", ""that""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 4}, ""soft"": [""though"", ""less""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1115, ""mother"": 1223}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",True,True,"{""hobbies"": [""mean"", ""that""], ""skills"": {""tech"": {""python"": 5, ""excel"": 3, ""sql"": 4}, ""soft"": [""though"", ""less""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1115, ""mother"": 1223}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]}",mean|that,"{""tech"": {""python"": 5, ""excel"": 3, ""sql"": 4}, ""soft"": [""though"", ""less""]}","{""siblings"": 2, ""income"": {""father"": 1115, ""mother"": 1223}}","[{""type"": ""laptop"", ""brand"": ""Dell"", ""year"": 2021}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2020}]",5.0,3.0,4.0,though|less,2.0,1115.0,1223.0,laptop|phone,Dell|Xiaomi,2021|2020,Tashkent,East Pamelafurt district,100917
242,Unknown,19,Female,76,+11322439130,Port Lauren,,2023-05-18 00:04:33,Data Science,100.0,inactive,0.0,good,162.0,1993-03-10 00:00:00,"BROKEN,ADDRESS,DATA,,,","{""hobbies"": [""evidence"", ""tonight""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 1}, ""soft"": [""dream"", ""each""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1337, ""mother"": 794}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",False,True,"{""hobbies"": [""evidence"", ""tonight""], ""skills"": {""tech"": {""python"": 1, ""excel"": 5, ""sql"": 1}, ""soft"": [""dream"", ""each""]}, ""family"": {""siblings"": 2, ""income"": {""father"": 1337, ""mother"": 794}}, ""devices"": [{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]}",evidence|tonight,"{""tech"": {""python"": 1, ""excel"": 5, ""sql"": 1}, ""soft"": [""dream"", ""each""]}","{""siblings"": 2, ""income"": {""father"": 1337, ""mother"": 794}}","[{""type"": ""laptop"", ""brand"": ""HP"", ""year"": 2020}, {""type"": ""phone"", ""brand"": ""Xiaomi"", ""year"": 2018}]",1.0,5.0,1.0,dream|each,2.0,1337.0,794.0,laptop|phone,HP|Xiaomi,2020|2018,,,
